Date,Description,Amount,Category
2025-08-21,Water Bill,439.71,Utilities
2025-08-14,PIA Ticket,178.7,Travel
2025-06-08,Cloud Storage,58.16,Subscriptions
2026-01-31,PSO Pump,259.64,Transport
2025-08-19,Hostel Dues,346.18,Rent
2025-05-29,Careem,464.51,Transport
2025-09-21,Train Ticket,413.62,Travel
2025-11-26,Uber Ride,444.45,Transport
2026-02-02,Train Ticket,323.69,Travel
2025-07-10,Foodpanda,403.31,Food
2025-03-20,Water Bill,284.47,Utilities
2025-10-01,Cinema,112.6,Entertainment
2026-01-08,Steam Games,128.14,Entertainment
2025-06-29,Cloud Storage,139.74,Subscriptions
2025-09-22,House Leasing,82.82,Rent
2025-07-19,Gym Membership,145.16,Subscriptions
2026-01-18,KFC,138.63,Food
2025-04-06,House Leasing,219.62,Rent
2025-11-01,Pharmacy,260.09,Health
2025-11-03,Sui Gas,441.69,Utilities
2025-06-23,Careem,438.19,Transport
2025-06-16,PTCL Internet,213.59,Utilities
2025-08-21,Cafe,320.88,Food
2025-12-12,Train Ticket,313.4,Travel
2025-04-25,Walmart,58.71,Shopping
2025-11-18,Train Ticket,226.18,Travel
2025-12-19,Panadol,98.52,Health
2026-01-28,Daraz,364.0,Shopping
2026-02-25,Sui Gas,253.66,Utilities
2025-06-06,K-Electric,393.68,Utilities
2025-06-02,House Leasing,51.78,Rent
2025-12-16,Cloud Storage,194.17,Subscriptions
2025-05-27,Uber Ride,229.61,Transport
2026-01-05,Train Ticket,189.86,Travel
2025-07-14,Concert Ticket,176.49,Entertainment
2025-09-11,K-Electric,69.81,Utilities
2025-04-01,Gym Membership,116.16,Subscriptions
2026-03-09,Agha Khan Hospital,40.41,Health
2025-06-25,Steam Games,109.03,Entertainment
2025-10-14,Chai,249.7,Food
2025-07-17,Sambosa,402.73,Food
2025-11-29,Cloud Storage,186.71,Subscriptions
2025-09-06,Medical Store,5.7,Health
2025-05-22,Train Ticket,215.95,Travel
2025-10-08,Gym Membership,314.17,Subscriptions
2025-06-11,Petrol,319.95,Transport
2025-10-15,Bykea,371.14,Transport
2025-09-04,Bazaar,328.3,Shopping
2025-07-19,PIA Ticket,137.26,Travel
2025-06-10,Petrol,33.71,Transport
2026-02-27,Grocery,51.72,Shopping
2025-05-31,PIA Ticket,160.56,Travel
2026-01-02,Grocery,326.4,Shopping
2025-07-07,Petrol,82.93,Transport
2026-03-13,Water Bill,224.09,Utilities
2025-04-24,Apartment Rent,93.26,Rent
2025-12-20,House Leasing,237.08,Rent
2026-03-01,Cinema,271.79,Entertainment
2025-12-12,K-Electric,407.52,Utilities
2025-08-21,House Leasing,119.91,Rent
2025-03-24,House Leasing,351.4,Rent
2025-09-03,Apartment Rent,305.82,Rent
2026-01-16,Cloud Storage,303.77,Subscriptions
2026-02-05,Cloud Storage,332.33,Subscriptions
2025-11-08,Panadol,317.97,Health
2025-12-08,Spotify Premium,323.11,Subscriptions
2025-11-06,Hostel Dues,316.79,Rent
2025-12-29,Apartment Rent,473.52,Rent
2025-12-11,Petrol,234.61,Transport
2025-09-13,Train Ticket,9.8,Travel
2025-07-19,Cafe,327.29,Food
2025-11-22,Imtiaz Super Market,25.22,Shopping
2025-09-05,PIA Ticket,252.03,Travel
2026-02-02,Imtiaz Super Market,486.96,Shopping
2025-06-08,House Leasing,410.77,Rent
2026-02-10,Foodpanda,40.07,Food
2025-07-22,Steam Games,262.76,Entertainment
2025-10-30,Gym Membership,172.58,Subscriptions
2026-02-07,Pharmacy,288.23,Health
2025-10-20,Walmart,109.14,Shopping
2026-02-12,PIA Ticket,239.97,Travel
2025-10-20,Grocery,248.62,Shopping
2025-08-20,Agha Khan Hospital,263.65,Health
2025-12-11,Water Bill,252.62,Utilities
2025-05-25,PIA Ticket,396.29,Travel
2025-04-02,Starbucks,152.69,Food
2026-03-06,PIA Ticket,477.51,Travel
2025-10-30,Daraz,208.45,Shopping
2025-09-28,Cloud Storage,448.18,Subscriptions
2025-10-25,PTCL Internet,210.66,Utilities
2025-08-05,Medical Store,442.67,Health
2025-06-08,Cloud Storage,305.63,Subscriptions
2025-05-27,PIA Ticket,345.01,Travel
2025-10-07,Sui Gas,176.35,Utilities
2025-08-30,Concert Ticket,400.1,Entertainment
2025-12-31,InDrive,104.73,Transport
2025-08-06,Concert Ticket,431.65,Entertainment
2025-11-24,Biryani,147.02,Food
2026-02-05,Panadol,91.54,Health
2026-02-08,Hostel Dues,401.63,Rent
2026-02-05,Biryani,188.1,Food
2025-09-16,Chai,245.94,Food
2025-09-29,Chai,13.36,Food
2025-05-25,Starbucks,165.71,Food
2025-07-28,Imtiaz Super Market,175.94,Shopping
2025-09-28,Target,224.78,Shopping
2025-06-12,Target,143.46,Shopping
2026-02-25,Apartment Rent,387.49,Rent
2025-07-04,Hotel Booking,82.96,Travel
2025-09-26,Bus Ticket,377.16,Transport
2025-06-24,Cafe,406.26,Food
2025-09-03,Medical Store,225.66,Health
2025-10-06,Agha Khan Hospital,231.01,Health
2026-02-03,House Leasing,290.99,Rent
2025-07-02,Concert Ticket,297.27,Entertainment
2026-01-17,Agha Khan Hospital,370.67,Health
2025-11-28,Emirates Airline,445.98,Travel
2025-10-29,Cloud Storage,129.11,Subscriptions
2025-09-29,PIA Ticket,477.33,Travel
2025-09-30,Target,445.79,Shopping
2025-12-15,Apartment Rent,430.45,Rent
2025-09-30,Shell Oil,326.89,Transport
2025-03-31,Foodpanda,132.18,Food
2026-01-29,PIA Ticket,185.3,Travel
2025-03-21,Target,269.92,Shopping
2025-12-18,Cinema,124.21,Entertainment
2025-07-02,Train Ticket,54.32,Travel
2025-10-06,Pharmacy,59.41,Health
2025-05-10,Water Bill,100.58,Utilities
2025-06-15,Medical Store,141.75,Health
2025-08-04,Hotel Booking,27.76,Travel
2025-10-18,Foodpanda,268.37,Food
2025-07-20,Train Ticket,254.8,Travel
2025-08-11,Water Bill,128.4,Utilities
2025-04-28,Foodpanda,461.76,Food
2026-03-20,Daraz,288.65,Shopping
2025-11-02,Cinema,345.31,Entertainment
2025-08-05,Nueplex,184.94,Entertainment
2026-02-08,Amazon,348.32,Shopping
2025-09-05,Emirates Airline,18.73,Travel
2025-07-22,Spotify Premium,317.92,Subscriptions
2025-05-20,Cinema,155.82,Entertainment
2025-06-15,Concert Ticket,198.4,Entertainment
2025-06-12,Apartment Rent,185.78,Rent
2025-10-08,Sui Gas,251.29,Utilities
2025-10-28,Concert Ticket,247.58,Entertainment
2025-09-03,Pharmacy,435.42,Health
2025-08-16,Steam Games,65.79,Entertainment
2026-03-09,McDonalds,82.69,Food
2025-12-02,Apartment Rent,189.7,Rent
2025-03-31,Sui Gas,241.71,Utilities
2026-01-29,Emirates Airline,319.4,Travel
2025-03-31,Spotify Premium,173.47,Subscriptions
2025-08-09,Cinema,217.24,Entertainment
2025-12-24,Hotel Booking,436.8,Travel
2025-05-02,Walmart,443.22,Shopping
2025-11-30,Panadol,34.11,Health
2025-04-22,Cloud Storage,339.32,Subscriptions
2025-06-18,Electric Bill,471.02,Utilities
2025-12-03,Hostel Dues,278.94,Rent
2025-11-11,Electric Bill,13.33,Utilities
2025-10-29,Cloud Storage,236.74,Subscriptions
2025-10-16,Biryani,21.58,Food
2025-12-14,Hostel Dues,29.7,Rent
2025-08-22,Eid Clothes,153.05,Shopping
2025-03-23,Bykea,206.07,Transport
2025-08-23,Cinema,472.97,Entertainment
2025-09-02,Grocery,300.78,Shopping
2025-10-07,Shell Oil,209.68,Transport
2026-02-15,Netflix Subscription,434.53,Subscriptions
2025-03-26,Doctor Clinic,45.56,Health
2026-03-10,PIA Ticket,359.13,Travel
2025-09-29,Amazon,316.06,Shopping
2025-12-11,Concert Ticket,93.09,Entertainment
2026-02-23,PIA Ticket,203.88,Travel
2025-07-27,K-Electric,282.49,Utilities
2025-04-16,Biryani,259.56,Food
2026-01-10,Grocery,380.57,Shopping
2025-08-14,Apartment Rent,175.3,Rent
2025-10-13,Emirates Airline,194.2,Travel
2025-04-16,Cafe,261.6,Food
2025-08-12,Sui Gas,436.53,Utilities
2025-09-11,Panadol,102.4,Health
2025-05-26,Electric Bill,441.61,Utilities
2026-02-19,Cinema,72.58,Entertainment
2025-11-20,Hostel Dues,251.52,Rent
2025-08-06,Concert Ticket,209.7,Entertainment
2026-02-14,Concert Ticket,7.16,Entertainment
2026-02-27,Starbucks,75.99,Food
2025-06-30,Agha Khan Hospital,487.62,Health
2025-04-11,Gym Membership,45.9,Subscriptions
2025-07-21,Medical Store,218.76,Health
2025-09-06,Hotel Booking,208.05,Travel
2025-06-01,Biryani,256.01,Food
2026-02-16,Biryani,184.19,Food
2025-06-30,Nueplex,438.71,Entertainment
2025-09-16,Nueplex,75.34,Entertainment
2025-04-18,PTCL Internet,377.85,Utilities
2025-08-22,Gym Membership,71.88,Subscriptions
2025-12-29,Nueplex,463.85,Entertainment
2025-07-04,Cloud Storage,80.47,Subscriptions
2025-09-12,Pharmacy,5.96,Health
2025-10-08,Cinema,262.82,Entertainment
2025-10-24,Spotify Premium,497.36,Subscriptions
2025-09-20,Gym Membership,240.76,Subscriptions
2025-07-05,McDonalds,56.42,Food
2025-04-21,Electric Bill,78.25,Utilities
2026-01-05,Sui Gas,416.45,Utilities
2025-09-07,Restaurant,423.75,Food
2025-12-07,Hotel Booking,322.92,Travel
2025-09-27,PIA Ticket,53.57,Travel
2025-04-15,McDonalds,11.94,Food
2025-06-16,Grocery,340.14,Shopping
2025-08-16,Steam Games,453.23,Entertainment
2025-10-24,Train Ticket,448.24,Travel
2025-10-29,Netflix Subscription,400.44,Subscriptions
2025-08-14,House Leasing,280.92,Rent
2025-11-07,Sui Gas,214.89,Utilities
2026-01-03,Bus Ticket,289.91,Transport
2025-12-31,Chai,199.58,Food
2026-02-24,Starbucks,8.52,Food
2025-12-24,McDonalds,288.39,Food
2025-05-30,Cafe,381.81,Food
2025-09-30,Eid Clothes,382.5,Shopping
2025-09-30,Eid Clothes,421.85,Shopping
2025-09-02,Train Ticket,182.24,Travel
2025-10-31,Sui Gas,123.48,Utilities
2025-09-10,Nueplex,78.65,Entertainment
2025-03-31,Spotify Premium,100.23,Subscriptions
2025-10-24,Netflix Subscription,465.64,Subscriptions
2025-05-23,Cinema,299.3,Entertainment
2025-05-08,Steam Games,42.81,Entertainment
2025-05-04,InDrive,55.65,Transport
2025-11-09,Emirates Airline,61.65,Travel
2025-12-08,Grocery,272.27,Shopping
2025-10-21,Electric Bill,368.34,Utilities
2025-12-10,PTCL Internet,47.77,Utilities
2025-05-27,PTCL Internet,114.22,Utilities
2025-08-03,Sui Gas,443.63,Utilities
2025-07-21,InDrive,423.6,Transport
2025-03-23,Restaurant,74.38,Food
2025-06-29,Imtiaz Super Market,6.87,Shopping
2025-07-17,Gym Membership,463.39,Subscriptions
2026-01-30,Electric Bill,480.57,Utilities
2026-02-14,Netflix Subscription,115.7,Subscriptions
2025-09-01,Spotify Premium,329.09,Subscriptions
2025-11-29,Concert Ticket,264.93,Entertainment
2025-03-31,Cloud Storage,32.47,Subscriptions
2025-12-11,Petrol,480.24,Transport
2025-11-26,Hostel Dues,449.04,Rent
2025-05-18,Emirates Airline,434.71,Travel
2026-03-04,Daraz,10.95,Shopping
2025-07-02,Bus Ticket,244.16,Transport
2025-07-05,Concert Ticket,351.08,Entertainment
2025-04-07,Apartment Rent,361.06,Rent
2025-08-26,Water Bill,123.62,Utilities
2025-07-09,Panadol,298.31,Health
2025-09-17,Shell Oil,181.88,Transport
2025-04-03,PIA Ticket,95.26,Travel
2025-09-05,Shell Oil,424.63,Transport
2025-04-16,Biryani,303.52,Food
2025-09-21,Concert Ticket,466.27,Entertainment
2026-02-27,Cafe,204.78,Food
2025-12-10,Sui Gas,462.99,Utilities
2025-10-24,Hotel Booking,282.19,Travel
2026-01-05,Apartment Rent,12.33,Rent
2026-03-07,Biryani,20.58,Food
2026-03-02,PTCL Internet,377.7,Utilities
2025-06-11,Netflix Subscription,250.7,Subscriptions
2025-08-20,Bykea,288.8,Transport
2025-08-01,Petrol,272.92,Transport
2025-04-20,Hostel Dues,235.09,Rent
2026-01-14,Careem,252.6,Transport
2026-01-25,Panadol,444.06,Health
2025-04-22,Hotel Booking,98.58,Travel
2026-02-06,Hostel Dues,194.09,Rent
2025-06-03,Bazaar,183.45,Shopping
2025-05-24,Agha Khan Hospital,470.31,Health
2026-03-04,KFC,276.44,Food
2026-03-19,Foodpanda,232.82,Food
2025-04-13,House Leasing,32.21,Rent
2025-07-08,Cloud Storage,39.43,Subscriptions
2025-08-10,Nueplex,115.73,Entertainment
2025-03-27,Spotify Premium,111.95,Subscriptions
2026-02-13,Cloud Storage,312.54,Subscriptions
2025-05-01,Panadol,475.93,Health
2025-11-12,Eid Clothes,274.52,Shopping
2026-01-08,House Leasing,155.19,Rent
2025-07-01,Petrol,251.36,Transport
2025-10-15,Sui Gas,368.1,Utilities
2026-01-16,Spotify Premium,395.62,Subscriptions
2025-05-31,Gym Membership,306.78,Subscriptions
2026-01-30,Agha Khan Hospital,92.78,Health
2025-06-01,Steam Games,452.75,Entertainment
2025-08-10,Foodpanda,392.33,Food
2025-04-29,Daraz,83.11,Shopping
2025-05-16,Agha Khan Hospital,217.33,Health
2026-01-19,Panadol,181.42,Health
2025-05-17,Electric Bill,349.25,Utilities
2026-03-13,Netflix Subscription,369.21,Subscriptions
2026-02-25,Sui Gas,194.26,Utilities
2025-09-19,Netflix Subscription,461.25,Subscriptions
2025-06-30,K-Electric,234.41,Utilities
2025-05-07,Doctor Clinic,372.03,Health
2025-09-08,Hotel Booking,209.48,Travel
2025-09-14,Hostel Dues,116.2,Rent
2025-09-02,Cinema,75.63,Entertainment
2025-10-24,Sui Gas,264.61,Utilities
2025-11-17,Petrol,92.69,Transport
2025-12-29,Foodpanda,313.17,Food
2025-12-20,Sui Gas,370.19,Utilities
2025-07-10,Emirates Airline,464.82,Travel
2026-02-17,Daraz,234.5,Shopping
2025-08-26,Hostel Dues,204.08,Rent
2025-03-20,Electric Bill,207.9,Utilities
2026-02-12,K-Electric,247.11,Utilities
2025-05-10,House Leasing,426.26,Rent
2025-09-03,House Leasing,160.61,Rent
2026-02-21,KFC,191.8,Food
2025-04-18,PIA Ticket,152.05,Travel
2025-09-04,Cinema,339.66,Entertainment
2026-03-14,Concert Ticket,372.66,Entertainment
2025-12-12,Bus Ticket,55.14,Transport
2025-06-14,Bykea,314.66,Transport
2025-07-31,Hostel Dues,168.27,Rent
2025-07-05,Panadol,168.24,Health
2026-02-13,Hotel Booking,199.69,Travel
2025-08-16,PIA Ticket,165.58,Travel
2025-03-31,Concert Ticket,457.6,Entertainment
2025-12-06,Apartment Rent,135.38,Rent
2025-07-07,K-Electric,119.58,Utilities
2025-06-15,Shell Oil,331.7,Transport
2025-08-27,PTCL Internet,191.11,Utilities
2025-08-06,Grocery,308.92,Shopping
2025-12-17,Cloud Storage,204.13,Subscriptions
2025-04-02,Medical Store,52.96,Health
2026-01-08,Panadol,77.43,Health
2025-08-11,PIA Ticket,253.1,Travel
2026-01-12,Panadol,118.03,Health
2025-05-12,Train Ticket,156.06,Travel
2025-12-30,Cloud Storage,448.9,Subscriptions
2025-05-01,K-Electric,421.38,Utilities
2025-04-17,Biryani,498.86,Food
2025-10-12,Careem,337.58,Transport
2025-06-09,Shell Oil,490.26,Transport
2025-10-19,K-Electric,80.36,Utilities
2025-10-29,Cinema,305.16,Entertainment
2025-05-20,House Leasing,160.83,Rent
2026-01-30,Starbucks,302.58,Food
2025-04-10,Careem,168.82,Transport
2025-05-10,Hotel Booking,122.3,Travel
2025-03-31,Shell Oil,324.5,Transport
2025-08-23,Eid Clothes,76.78,Shopping
2025-10-09,Train Ticket,347.71,Travel
2026-02-27,Train Ticket,21.07,Travel
2026-01-11,McDonalds,72.8,Food
2026-03-13,McDonalds,26.13,Food
2025-03-28,Biryani,124.41,Food
2026-01-20,Restaurant,139.24,Food
2025-11-10,Gym Membership,489.56,Subscriptions
2025-09-23,Eid Clothes,77.25,Shopping
2025-04-13,Gym Membership,292.5,Subscriptions
2025-12-31,House Leasing,461.62,Rent
2025-11-26,Shell Oil,190.8,Transport
2026-03-05,Hotel Booking,497.08,Travel
2026-01-31,PIA Ticket,435.6,Travel
2025-12-03,Amazon,486.11,Shopping
2025-04-03,House Leasing,50.43,Rent
2025-11-18,PIA Ticket,206.05,Travel
2025-10-06,McDonalds,417.3,Food
2026-01-06,Concert Ticket,485.36,Entertainment
2025-04-19,InDrive,172.84,Transport
2025-03-25,Apartment Rent,336.67,Rent
2025-12-28,Target,123.72,Shopping
2025-09-26,Imtiaz Super Market,336.6,Shopping
2025-12-25,Apartment Rent,439.71,Rent
2025-04-06,Cinema,27.68,Entertainment
2025-08-04,PIA Ticket,269.23,Travel
2025-05-16,K-Electric,76.78,Utilities
2026-02-19,Restaurant,328.09,Food
2025-08-16,Amazon,176.49,Shopping
2025-11-25,Sui Gas,91.02,Utilities
2026-02-01,Water Bill,262.06,Utilities
2025-11-26,Careem,499.14,Transport
2025-04-06,Spotify Premium,466.23,Subscriptions
2025-11-30,Amazon,189.16,Shopping
2025-10-30,Spotify Premium,292.62,Subscriptions
2025-10-14,Gym Membership,370.32,Subscriptions
2026-03-06,Agha Khan Hospital,276.2,Health
2025-11-15,Pharmacy,61.65,Health
2025-06-05,McDonalds,254.3,Food
2025-09-28,Gym Membership,352.38,Subscriptions
2026-03-19,Medical Store,404.08,Health
2026-02-16,Agha Khan Hospital,413.6,Health
2025-05-11,Apartment Rent,23.88,Rent
2025-07-24,Nueplex,316.25,Entertainment
2025-11-11,Daraz,354.0,Shopping
2025-08-05,Bazaar,450.99,Shopping
2026-02-19,PTCL Internet,206.12,Utilities
2025-11-08,Cinema,471.69,Entertainment
2025-04-01,Electric Bill,157.6,Utilities
2025-07-15,Eid Clothes,6.42,Shopping
2026-03-10,InDrive,280.2,Transport
2025-09-08,Foodpanda,174.11,Food
2025-06-07,Electric Bill,161.49,Utilities
2025-05-21,Cloud Storage,19.56,Subscriptions
2025-09-09,Medical Store,166.87,Health
2025-10-26,Imtiaz Super Market,474.07,Shopping
2025-10-18,PTCL Internet,44.7,Utilities
2025-11-12,Concert Ticket,235.3,Entertainment
2025-06-02,Shell Oil,118.33,Transport
2026-01-29,Water Bill,385.11,Utilities
2025-11-25,Nueplex,207.18,Entertainment
2025-06-02,Imtiaz Super Market,297.4,Shopping
2025-07-28,Gym Membership,437.7,Subscriptions
2025-12-02,Bazaar,322.65,Shopping
2025-10-14,Nueplex,274.42,Entertainment
2025-11-06,Nueplex,446.46,Entertainment
2025-11-20,Biryani,141.27,Food
2026-03-20,Agha Khan Hospital,232.97,Health
2025-09-18,Medical Store,13.24,Health
2025-06-29,Bazaar,142.91,Shopping
2026-01-05,Target,359.11,Shopping
2025-11-16,Petrol,199.75,Transport
2026-01-29,Train Ticket,191.74,Travel
2025-04-06,Nueplex,295.36,Entertainment
2025-09-25,Water Bill,449.58,Utilities
2025-12-27,Doctor Clinic,316.17,Health
2026-03-04,Emirates Airline,86.41,Travel
2026-03-11,Concert Ticket,45.05,Entertainment
2026-01-26,Water Bill,5.84,Utilities
2025-07-11,Cinema,166.36,Entertainment
2025-12-23,McDonalds,88.21,Food
2026-02-14,Agha Khan Hospital,117.37,Health
2026-02-16,PIA Ticket,5.62,Travel
2025-03-26,Water Bill,428.74,Utilities
2025-08-16,Biryani,198.56,Food
2026-02-09,Imtiaz Super Market,31.89,Shopping
2026-01-02,Doctor Clinic,216.82,Health
2025-12-09,Imtiaz Super Market,327.69,Shopping
2025-04-08,Electric Bill,434.74,Utilities
2025-12-12,Walmart,291.84,Shopping
2025-11-25,Starbucks,381.38,Food
2025-06-12,House Leasing,56.18,Rent
2025-08-04,Steam Games,251.58,Entertainment
2026-01-08,Grocery,314.17,Shopping
2025-05-24,Cinema,412.9,Entertainment
2025-04-09,Hotel Booking,181.49,Travel
2026-03-19,Spotify Premium,150.48,Subscriptions
2025-10-13,Doctor Clinic,209.58,Health
2026-02-20,Electric Bill,272.01,Utilities
2025-04-30,Hostel Dues,438.99,Rent
2025-12-11,Bykea,23.89,Transport
2025-10-20,Daraz,32.93,Shopping
2025-06-22,Concert Ticket,260.75,Entertainment
2025-04-10,Uber Ride,150.06,Transport
2026-01-31,KFC,158.77,Food
2026-01-22,Gym Membership,8.06,Subscriptions
2026-01-31,Bykea,110.63,Transport
2025-10-01,Sui Gas,143.77,Utilities
2025-09-17,Nueplex,126.91,Entertainment
2026-03-06,Petrol,82.05,Transport
2026-01-12,Water Bill,18.25,Utilities
2025-05-26,Spotify Premium,287.42,Subscriptions
2025-05-04,Chai,406.36,Food
2025-11-16,Hotel Booking,458.96,Travel
2025-12-28,Hostel Dues,65.2,Rent
2025-07-03,KFC,445.46,Food
2025-07-30,PIA Ticket,235.35,Travel
2025-06-03,Train Ticket,190.62,Travel
2025-11-05,Pharmacy,304.16,Health
2025-04-10,Electric Bill,279.79,Utilities
2025-04-08,Petrol,121.75,Transport
2025-10-01,Biryani,406.5,Food
2026-03-11,Gym Membership,184.25,Subscriptions
2025-05-07,Emirates Airline,326.46,Travel
2025-04-30,InDrive,460.16,Transport
2025-07-23,Netflix Subscription,104.69,Subscriptions
2025-12-28,Sui Gas,273.71,Utilities
2025-08-06,Petrol,129.84,Transport
2026-03-01,Electric Bill,469.52,Utilities
2025-09-06,Grocery,472.84,Shopping
2025-10-14,Bykea,258.09,Transport
2026-03-11,House Leasing,484.72,Rent
2025-04-20,Apartment Rent,393.55,Rent
2026-01-27,Panadol,407.52,Health
2025-07-08,Uber Ride,394.58,Transport
2025-03-25,Cinema,301.66,Entertainment
2025-04-10,Gym Membership,144.62,Subscriptions
2026-03-04,Sambosa,74.43,Food
2025-10-11,Sambosa,288.6,Food
2025-06-30,Hostel Dues,24.2,Rent
2026-02-03,Electric Bill,190.86,Utilities
2025-06-09,Apartment Rent,112.74,Rent
2025-06-08,Cafe,289.63,Food
2025-07-15,InDrive,178.1,Transport
2025-12-08,Restaurant,75.75,Food
2025-06-18,Doctor Clinic,369.25,Health
2026-01-28,Biryani,213.72,Food
2025-09-12,Bazaar,349.88,Shopping
2025-04-14,Hotel Booking,109.06,Travel
2025-05-26,Amazon,369.9,Shopping
2025-11-18,Pharmacy,14.55,Health
2025-10-27,Restaurant,491.23,Food
2025-05-16,Petrol,469.03,Transport
2025-04-24,Sambosa,353.79,Food
2025-04-06,Hostel Dues,193.06,Rent
2025-04-19,Concert Ticket,33.66,Entertainment
2025-05-09,Nueplex,229.43,Entertainment
2025-12-12,Foodpanda,413.65,Food
2026-02-26,Medical Store,84.29,Health
2025-08-02,Agha Khan Hospital,441.73,Health
2025-08-31,Restaurant,234.09,Food
2025-09-14,Spotify Premium,182.72,Subscriptions
2026-01-20,Pharmacy,268.75,Health
2025-09-03,Sui Gas,473.92,Utilities
2025-05-02,Steam Games,137.63,Entertainment
2025-05-24,Foodpanda,142.35,Food
2025-10-17,Chai,156.57,Food
2025-05-01,Medical Store,165.39,Health
2025-12-28,Agha Khan Hospital,410.07,Health
2026-03-04,Cinema,384.91,Entertainment
2025-05-09,KFC,275.07,Food
2025-10-30,Starbucks,332.89,Food
2026-02-20,Chai,416.56,Food
2026-02-24,Spotify Premium,194.76,Subscriptions
2025-05-26,K-Electric,10.28,Utilities
2025-10-13,Cafe,295.72,Food
2025-04-03,Amazon,433.17,Shopping
2025-10-17,Nueplex,296.62,Entertainment
2025-12-03,Chai,304.48,Food
2025-12-20,Sambosa,47.38,Food
2025-12-22,Cafe,40.34,Food
2025-11-15,Hostel Dues,263.07,Rent
2025-03-21,Foodpanda,265.92,Food
2026-03-01,Train Ticket,42.29,Travel
2025-12-25,Agha Khan Hospital,7.46,Health
2025-10-09,Uber Ride,83.48,Transport
2025-04-30,Electric Bill,182.95,Utilities
2025-09-23,McDonalds,470.95,Food
2025-12-13,Water Bill,163.7,Utilities
2026-01-09,PSO Pump,106.77,Transport
2025-05-07,Pharmacy,187.24,Health
2026-01-02,Water Bill,172.23,Utilities
2025-10-10,Hostel Dues,89.87,Rent
2025-09-22,Nueplex,352.82,Entertainment
2025-08-09,Concert Ticket,197.28,Entertainment
2025-11-22,Daraz,302.32,Shopping
2026-01-05,Careem,213.6,Transport
2026-02-24,Emirates Airline,394.45,Travel
2025-12-01,Target,365.01,Shopping
2026-01-26,Steam Games,62.0,Entertainment
2025-09-04,Water Bill,241.97,Utilities
2025-06-17,Doctor Clinic,274.35,Health
2025-07-07,Gym Membership,464.31,Subscriptions
